path	type	uid	gid	mode	ino	nlink	size	sha256
./package/skills/korean-prose-editor/contracts/edit-candidate.v1.schema.json	regular file	0	0	444	524336	1	2502	8026fae9d2597f3cc127e80f9d04b7fade42d1c66d03a23ca8656a4c27708db0
./package/skills/korean-prose-editor/contracts/edit-decision-set.v1.schema.json	regular file	0	0	444	524337	1	2582	db9a283e623df89093c2dcc93f74461e309ef8d952956a5baacd88ff141147ee
./package/skills/korean-prose-editor/contracts/edit-verification-report.v1.schema.json	regular file	0	0	444	524338	1	2771	3cee16cadb97f532d1a6416c623510b5d338465fbc0c742c8fe2e3992dc7ef95
./package/skills/korean-prose-editor/contracts/editing-draft.v1.schema.json	regular file	0	0	444	524339	1	1337	5819c6be58cde00623b18f82bf4b2389d9340369ecf70510e937fedcbac7acd8
./package/skills/korean-prose-editor/contracts/editing-work-product.v1.schema.json	regular file	0	0	444	524340	1	1578	fd2cd013431c46e54324c43e5012635ac12731dc9d8b3716d2f43f125f9ad2e3
./package/skills/korean-prose-editor/contracts/final-text-receipt.v1.schema.json	regular file	0	0	444	524341	1	3801	19c95d9ece81e110b286460253929ed60382786decdf139261baa357b1da89e9
./package/skills/korean-prose-editor/contracts/finalization-request.schema.json	regular file	0	0	444	524342	1	1204	79f4dc6d10d037288a698814400514a710692e432905a6d2ca56cea707c03f79
./package/skills/korean-prose-editor/contracts/glossary-binding.v1.schema.json	regular file	0	0	444	524343	1	1651	ac67afeff4d6844a64514bab3c17a5dffdba3172d1d4db79f726f1422e4a5ec3
./package/skills/korean-prose-editor/contracts/glossary-match-set.v1.schema.json	regular file	0	0	444	524344	1	1930	44fb2ad4b377cc48594daa9d89d82a8dc677b7ef04f8dd28335454b1d10da04e
./package/skills/korean-prose-editor/contracts/protected-manifest.schema.json	regular file	0	0	444	524345	1	1267	cad9ae7bb477bfa2fc4bfc71adef5749f9d7be9eb89aaa1c147d388374fef395
./package/skills/korean-prose-editor/contracts/provider-plan.schema.json	regular file	0	0	444	524346	1	1606	b52bd05b1682add3736122b079af6be0e29db1686a0715d6decb72febe589269
./package/skills/korean-prose-editor/contracts/receipt.schema.json	regular file	0	0	444	524347	1	2776	3b6605f74e6bf88e2930f0e8eb99f2e5678f66b03ff459d083b178bbcbe8f6bd
./package/skills/korean-prose-editor/contracts/selection-work-product.v1.schema.json	regular file	0	0	444	524348	1	2665	a3c48d8e260170034b86b5abe7719a00989bedada184112626e5eee6a162f970
./package/skills/korean-prose-editor/contracts/source-unit-manifest.v1.schema.json	regular file	0	0	444	524349	1	1271	a51b3dfd6cf54bcac1f31f2848aecfd5dfc1816156efb7bf65a5441817243241
./package/skills/korean-prose-editor/contracts/verification-work-product.v1.schema.json	regular file	0	0	444	524350	1	3235	3e771ac4ce0e9da64303afea9665b977b3069daf66adebbfc533488ddf930073
./package/skills/korean-prose-editor/integration	directory	0	0	755	524351	2	4096	-
./package/skills/korean-prose-editor/integration/provider-result.v1.schema.json	regular file	0	0	444	524352	1	1697	788965c348cda56b92e048b7e4687b212bcea5f8613037f71ad62c726c6e2a08
./package/skills/korean-prose-editor/integration/skill-descriptor.v2.schema.json	regular file	0	0	444	524353	1	8125	ff6c893da551709fead4ce14ad16c37b86c27443d1b7d98ed01359ca3fff36a4
./package/skills/korean-prose-editor/resources	directory	0	0	755	524354	2	4096	-
./package/skills/korean-prose-editor/resources/korean-prose-glossary.sqlite3	regular file	0	0	444	524355	1	114688	6aee8db6e08136cf8d4399c90232484e13a9e287d843f1638b65ffb2ef8d283d
./package/skills/model-effort-advisor	directory	0	0	755	524356	3	4096	-
./package/skills/model-effort-advisor/contracts	directory	0	0	755	524357	2	4096	-
./package/skills/model-effort-advisor/contracts/model-effort-advice.v1.schema.json	regular file	0	0	444	524358	1	9106	7150d4f934f9a9422c31fc9f94b7bd7d6b1ac1e6bd029233293c40c658c693fe
./package/skills/mutation-risk-preflight	directory	0	0	755	524359	4	4096	-
./package/skills/mutation-risk-preflight/contracts	directory	0	0	755	524360	3	4096	-
./package/skills/mutation-risk-preflight/contracts/mutation-intent.v1.schema.json	regular file	0	0	444	524361	1	4557	b66cf7e41d10d5808dafecea3f8df147e029952d5a0b46a2013841ca1a45452c
./package/skills/mutation-risk-preflight/contracts/mutation-preflight-report.v1.schema.json	regular file	0	0	444	524362	1	3504	4e6f86d0baf672ef0bd83a4a9c592bd8ec5dcab1f342071372908f52e5217fde
./package/skills/mutation-risk-preflight/contracts/upstream	directory	0	0	755	524363	2	4096	-
./package/skills/mutation-risk-preflight/contracts/upstream/task-envelope.v1.schema.json	regular file	0	0	444	524364	1	3037	b0f3316a4ff6100a6c6882101ed6c54f687187ced7993cb2d858c62a6e399d21
./package/skills/mutation-risk-preflight/integration	directory	0	0	755	524365	2	4096	-
./package/skills/mutation-risk-preflight/integration/provider-result.v1.schema.json	regular file	0	0	444	524366	1	1528	0fa638d22b6a37ac9e585597b1ddd985de4562756e1a14b9076875dee154e311
./package/skills/orchestrator	directory	0	0	755	524367	3	4096	-
./package/skills/orchestrator/contracts	directory	0	0	755	524368	2	4096	-
./package/skills/orchestrator/contracts/collaboration-decision.v1.schema.json	regular file	0	0	444	524369	1	3655	f27d20be8d5269b99534bcde02846d13a586137c362840fdc5ad1856b502cd5f
./package/skills/recovery-strategy-selector	directory	0	0	755	524370	4	4096	-
./package/skills/recovery-strategy-selector/contracts	directory	0	0	755	524371	2	4096	-
./package/skills/recovery-strategy-selector/contracts/recovery-handoff.v1.schema.json	regular file	0	0	444	524372	1	9851	c8a063c6e34c303c343c067d3f453b72739952fe34eb2e6f8e5eb125630e318e
./package/skills/recovery-strategy-selector/contracts/recovery-strategy-selection-request.v1.schema.json	regular file	0	0	444	524373	1	5640	062e5210736afa8c96f99e9015879f38860ef29a7f2e739a62a59d0a750a4a4d
./package/skills/recovery-strategy-selector/contracts/recovery-task-binding-report.v1.schema.json	regular file	0	0	444	524374	1	738	77425da5b6e8d7ea78e99a4c8081797d52c1f01969d63f8ab8bc4c079e881829
./package/skills/recovery-strategy-selector/integration	directory	0	0	755	524375	2	4096	-
./package/skills/recovery-strategy-selector/integration/provider-result.v1.schema.json	regular file	0	0	444	524376	1	1579	88a0e4bef0087af655f548408fdc92917e91d2d79185c9daf5325e578a41cac9
./package/skills/registry.json	regular file	0	0	444	517052	1	68265	891aca9dc176ff96e2c59db2fe16e86ad8933635e6fd4017955bf32df851c016
./package/skills/software-security-auditor	directory	0	0	755	524377	4	4096	-
./package/skills/software-security-auditor/contracts	directory	0	0	755	524378	2	4096	-
./package/skills/software-security-auditor/contracts/security-audit-report.v1.schema.json	regular file	0	0	444	524379	1	7487	12ed15bc510ceae9411db7e0101722b862965aa495c6233a5a29390e29e500fb
./package/skills/software-security-auditor/contracts/security-audit-request.v1.schema.json	regular file	0	0	444	524380	1	3375	a78412985ff35634acba9242be09673ac08f61753d9b1c7b55264ec66995e103
./package/skills/software-security-auditor/integration	directory	0	0	755	524381	2	4096	-
./package/skills/software-security-auditor/integration/provider-result.v1.schema.json	regular file	0	0	444	524382	1	2937	9067e06f1b36f22a3f10c99777f3a35d1dc10cd128537053982826e2248105a5
./package/skills/task-contract	directory	0	0	755	524383	4	4096	-
./package/skills/task-contract/contracts	directory	0	0	755	524384	3	4096	-
./package/skills/task-contract/contracts/acceptance-evidence-plan.v1.schema.json	regular file	0	0	444	524385	1	1182	77fe7a7280904046d2b372a75db5ac38a76e148f878dd8f853f69e49bcb1d8b4
./package/skills/task-contract/contracts/task-contract-report.v1.schema.json	regular file	0	0	444	524386	1	3501	ce5263ec3d1edc13f0461b4ac012989623808cc0bd6dd759456d107a34104dbd
./package/skills/task-contract/contracts/task-contract-request.v1.schema.json	regular file	0	0	444	524387	1	1944	e6393d9b242730f9bc1dec0fd1a8ab16028f894f342e84e0799462d0bdc279e6
./package/skills/task-contract/contracts/task-contract-validation.v1.schema.json	regular file	0	0	444	524388	1	646	54b7b67a4439b5a8c6f8079d44d1ecc91efea89fa0e5b4b80596d846852a38b3
./package/skills/task-contract/contracts/upstream	directory	0	0	755	524389	2	4096	-
./package/skills/task-contract/contracts/upstream/task-envelope.v1.schema.json	regular file	0	0	444	524390	1	3037	b0f3316a4ff6100a6c6882101ed6c54f687187ced7993cb2d858c62a6e399d21
./package/skills/task-contract/integration	directory	0	0	755	524391	2	4096	-
./package/skills/task-contract/integration/provider-result.v1.schema.json	regular file	0	0	444	524392	1	2498	619451cd870832d1a223958dc31bc1dd5bacee2039b61fd4ca1ff63932829958
./package/skills/workspace-convention-profiler	directory	0	0	755	524393	4	4096	-
./package/skills/workspace-convention-profiler/contracts	directory	0	0	755	524394	2	4096	-
./package/skills/workspace-convention-profiler/contracts/workspace-convention-profile.v1.schema.json	regular file	0	0	444	524395	1	4958	abffbd137671292de90000a62e4d3425eece203a6914a87defada2cf71a9e7bf
./package/skills/workspace-convention-profiler/contracts/workspace-profile-request.v1.schema.json	regular file	0	0	444	524396	1	1425	775c90d3367a75d7ac96a7884486e3fe657a6c1a18b129f81d284f008467464d
./package/skills/workspace-convention-profiler/integration	directory	0	0	755	524397	2	4096	-
./package/skills/workspace-convention-profiler/integration/provider-result.v1.schema.json	regular file	0	0	444	524398	1	1534	515e04e309f2c8f17ee249cd5ce2b3489b78c5edeb811d77596df6138e9adaf1
TOTAL	directories=66	files=180	symlinks=0
